query_id;plan_id;stage_id;pipeline_id;dop;query_dop;operator_type;execution_time;add_input_wall_ms;get_output_wall_ms;finish_wall_ms;blocked_wall_ms;is_blocked_wall_ms;l_input_rows;r_input_rows;input_rows;raw_input_rows;output_rows;input_bytes;raw_input_bytes;output_bytes;output_per_input_rows;output_per_input_bytes;bytes_per_input_row;bytes_per_output_row;blocked_ratio;add_input_calls;get_output_calls;finish_calls;total_drivers;peak_mem;user_mem;revocable_mem;system_mem;spilled_bytes;physical_written_bytes;build_keys;null_build_keys;probe_keys;null_probe_keys;input_avg_rows_per_call;input_var_proxy;child_count;is_leaf;is_exchange_like;is_join;child_plan
170;0;0;1;1;96;LocalExchangeSourceOperator;0.064000;0.000;0.064;0.000;1450.000;0.000;1;0;1;0;1;9;0;9;1.000000;1.000000;9.000000;9.000000;0.999956;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0.000000;0.000000;1;0;1;0;4
170;1;0;1;1;96;ExplainAnalyzeOperator;106.632000;0.006;106.510;0.116;0.000;0.000;1;0;1;0;1;9;0;7900;1.000000;877.777778;9.000000;7900.000000;0.000000;1;5;3;1;0;0;0;0;0;0;0;0;0;0;1.000000;0.000000;1;0;0;0;0
170;2;0;0;16;96;ExchangeOperator;0.003938;0.000;0.063;0.000;23250.000;0.063;1;0;1;1;1;9;31;9;1.000000;1.000000;9.000000;9.000000;0.999997;0;1;0;16;0;0;0;0;0;0;0;0;0;0;0.000000;0.000000;1;0;1;0;10
170;3;0;1;1;96;TaskOutputOperator;0.154000;0.146;0.000;0.008;0.000;0.000;1;0;1;0;1;7900;0;7900;1.000000;1.000000;7900.000000;7900.000000;0.000000;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1.000000;0.000000;1;0;0;0;1
170;4;0;0;16;96;LocalExchangeSinkOperator;0.022187;0.071;0.000;0.284;0.000;0.000;1;0;1;0;1;9;0;9;1.000000;1.000000;9.000000;9.000000;0.000000;1;0;16;16;0;0;0;0;0;0;0;0;0;0;1.000000;0.000000;1;0;1;0;2
170;5;1;1;24;96;ExchangeOperator;0.099875;0.000;2.243;0.155;34680.360;9.358;96;0;96;96;96;2240;4698;2240;1.000000;1.000000;23.333333;23.333333;0.999931;0;79;24;24;4096;8000;0;0;0;0;0;0;0;0;0.000000;0.000000;1;0;1;0;19
170;6;1;1;24;96;FilterProject;0.143708;0.233;1.697;1.518;0.000;3.184;96;0;96;0;96;2240;0;2240;1.000000;1.000000;23.333333;23.333333;0.000000;55;336;305;24;0;0;0;0;0;0;0;0;0;0;1.745455;164.517025;1;0;0;0;5
170;7;1;0;1;96;LocalExchangeSinkOperator;0.667000;0.000;0.660;0.006;1441.356;0.528;96;0;96;0;96;2240;0;2240;1.000000;1.000000;23.333333;23.333333;0.999538;0;111;1;1;0;0;0;0;0;0;0;0;0;0;0.000000;0.000000;1;0;1;0;8
170;8;1;1;24;96;LocalExchangeSourceOperator;0.299958;4.017;1.501;1.681;0.000;3.173;96;0;96;0;96;2240;0;2240;1.000000;1.000000;23.333333;23.333333;0.000000;55;305;329;24;0;0;0;0;0;0;0;0;0;0;1.745455;164.517025;1;0;1;0;6
170;9;1;0;1;96;Aggregation;1.168000;0.396;0.409;0.363;0.000;1.062;96;0;96;0;1;2240;0;32;0.010417;0.014286;23.333333;32.000000;0.000000;55;113;113;1;66048;0;0;0;0;0;0;0;0;0;1.745455;164.517025;1;0;0;0;7
