query_id;plan_id;stage_id;pipeline_id;dop;query_dop;operator_type;execution_time;l_input_rows;r_input_rows;peak_mem;output_rows;child_plan
314;2;0;0;1;16;TaskOutputOperator;0.092;1;0;0;1;1
314;3;1;1;16;16;ExchangeOperator;31.306;1132821;0;2883584;1132821;16
314;4;1;1;16;16;OrderBy;797.870;1132821;0;11467712;1132821;3
314;5;1;0;4;16;LocalMerge;81.170;0;0;36864;1132821;6
314;6;1;1;16;16;CallbackSink;4.920;1132821;0;0;0;4
314;7;1;0;4;16;PartitionedOutput;52.780;1132821;0;2565440;1132821;5
314;8;2;3;16;16;LocalExchangeSourceOperator;816.470;14450983;0;2211840;14450983;20
314;9;2;2;16;16;HashBuilderOperator;5611.130;14450983;0;102637696;0;21
314;10;2;1;16;16;ExchangeOperator;4980.063;325989088;0;11534336;325989088;24
314;11;2;1;16;16;LookupJoinOperator;7310.870;325989088;0;16807936;2993713;9,10
314;12;2;0;16;16;LocalExchangeSinkOperator;3.807;1132888;0;0;1132888;18
314;13;2;1;16;16;FilterProject;917.570;2993713;0;3145728;2993713;11
314;14;2;0;16;16;Aggregation;630.440;1132888;0;5914624;1132821;12
314;15;2;1;16;16;PartialAggregation;1290.510;2993713;0;9855104;1132888;13
314;16;2;0;16;16;PartitionedOutput;47.913;1132821;0;2241792;1132821;14
314;17;2;1;16;16;FilterProject;11.293;1132888;0;0;1132888;15
314;18;2;1;16;16;LocalExchangeSourceOperator;92.360;1132888;0;475136;1132888;17
314;19;2;3;16;16;ExchangeOperator;307.078;14450983;0;9568256;14450983;32
314;20;2;3;16;16;FilterProject;22.480;14450983;0;0;14450983;19
314;21;2;2;16;16;LocalExchangeSinkOperator;39.636;14450983;0;0;14450983;8
314;22;3;0;16;16;TableScanOperator;15790.038;325989088;0;36545536;325989088;
314;23;3;0;16;16;FilterProject;1819.020;325989088;0;27392;325989088;22
314;24;3;0;16;16;PartitionedOutput;19890.460;325989088;0;12251136;325989088;23
314;25;4;2;16;16;FilterProject;5.248;12011432;0;0;12011432;33
314;26;4;1;16;16;LocalExchangeSinkOperator;4.437;12011432;0;0;12011432;27
314;27;4;2;16;16;LocalExchangeSourceOperator;411.670;12011432;0;3407872;12011432;25
314;28;4;1;16;16;HashBuilderOperator;2715.710;12011432;0;89395328;0;26
314;29;4;0;16;16;TableScanOperator;3520.036;72251126;0;31018752;72251126;
314;30;4;0;16;16;FilterProject;387.130;72251126;0;26112;72251126;29
314;31;4;0;16;16;LookupJoinOperator;3015.680;72251126;0;268288;14450983;28,30
314;32;4;0;16;16;PartitionedOutput;1312.960;14450983;0;1339392;14450983;31
314;33;4;2;16;16;ExchangeOperator;230.187;12011432;0;10485760;12011432;36
314;34;5;0;16;16;TableScanOperator;229.995;3002858;0;12568320;3002858;
314;35;5;0;16;16;FilterProject;49.280;3002858;0;21120;3002858;34
314;36;5;0;16;16;PartitionedOutput;80.140;3002858;0;2302336;3002858;35
315;0;0;0;1;32;MergeOperator;399.900;1132821;0;9341806;1132821;16
315;1;0;0;1;32;ExplainAnalyzeOperator;3.040;1132821;0;0;1;0
315;2;0;0;1;32;TaskOutputOperator;0.108;1;0;0;1;1
315;3;1;1;32;32;ExchangeOperator;25.029;1132821;0;1966080;1132821;16
315;4;1;1;32;32;OrderBy;818.750;1132821;0;9731840;1132821;3
315;5;1;0;4;32;LocalMerge;84.429;0;0;36864;1132821;6
315;6;1;1;32;32;CallbackSink;6.240;1132821;0;0;0;4
315;7;1;0;4;32;PartitionedOutput;44.920;1132821;0;3884352;1132821;5
315;8;2;3;32;32;LocalExchangeSourceOperator;762.960;14450983;0;1376256;14450983;20
315;9;2;2;32;32;HashBuilderOperator;6316.620;14450983;0;85991680;0;21
315;10;2;1;32;32;ExchangeOperator;5100.144;325989088;0;15728640;325989088;24
315;11;2;1;32;32;LookupJoinOperator;7393.140;325989088;0;16807936;2993713;9,10
315;12;2;0;32;32;LocalExchangeSinkOperator;9.003;1132876;0;0;1132876;18
315;13;2;1;32;32;FilterProject;802.590;2993713;0;4194304;2993713;11
315;14;2;0;32;32;Aggregation;1291.140;1132876;0;3314688;1132821;12
315;15;2;1;32;32;PartialAggregation;1388.110;2993713;0;15822848;1132876;13
315;16;2;0;32;32;PartitionedOutput;61.640;1132821;0;1348864;1132821;14
315;17;2;1;32;32;FilterProject;13.462;1132876;0;0;1132876;15
315;18;2;1;32;32;LocalExchangeSourceOperator;103.730;1132876;0;475136;1132876;17
315;19;2;3;32;32;ExchangeOperator;296.071;14450983;0;6160384;14450983;32
315;20;2;3;32;32;FilterProject;19.240;14450983;0;0;14450983;19
315;21;2;2;32;32;LocalExchangeSinkOperator;55.198;14450983;0;0;14450983;8
315;22;3;0;32;32;TableScanOperator;20540.073;325989088;0;50806144;325989088;
315;23;3;0;32;32;FilterProject;2079.890;325989088;0;27392;325989088;22
315;24;3;0;32;32;PartitionedOutput;22661.290;325989088;0;8802304;325989088;23
315;25;4;2;32;32;FilterProject;5.722;12011432;0;0;12011432;33
315;26;4;1;32;32;LocalExchangeSinkOperator;7.086;12011432;0;0;12011432;27
315;27;4;2;32;32;LocalExchangeSourceOperator;440.290;12011432;0;7012352;12011432;25
315;28;4;1;32;32;HashBuilderOperator;5645.250;12011432;0;81150208;0;26
315;29;4;0;32;32;TableScanOperator;3970.070;72251126;0;46529792;72251126;
315;30;4;0;32;32;FilterProject;415.430;72251126;0;26112;72251126;29
315;31;4;0;32;32;LookupJoinOperator;2965.590;72251126;0;272384;14450983;28,30
315;32;4;0;32;32;PartitionedOutput;1431.160;14450983;0;1060864;14450983;31
315;33;4;2;32;32;ExchangeOperator;1580.078;12011432;0;22544384;12011432;36
315;34;5;0;32;32;TableScanOperator;261.284;3002858;0;18643072;3002858;
315;35;5;0;32;32;FilterProject;54.070;3002858;0;21120;3002858;34
315;36;5;0;32;32;PartitionedOutput;87.590;3002858;0;2388352;3002858;35
316;0;0;0;1;64;MergeOperator;339.150;1132817;0;13643682;1132817;16
316;1;0;0;1;64;ExplainAnalyzeOperator;3.031;1132817;0;0;1;0
316;2;0;0;1;64;TaskOutputOperator;0.104;1;0;0;1;1
316;3;1;1;64;64;ExchangeOperator;25.338;1132817;0;1966080;1132817;16
316;4;1;1;64;64;OrderBy;910.060;1132817;0;11790336;1132817;3
316;5;1;0;4;64;LocalMerge;110.314;0;0;36864;1132817;6
316;6;1;1;64;64;CallbackSink;9.190;1132817;0;0;0;4
316;7;1;0;4;64;PartitionedOutput;42.630;1132817;0;1639744;1132817;5
316;8;2;3;64;64;LocalExchangeSourceOperator;789.170;14535491;0;4886528;14535491;20
316;9;2;2;64;64;HashBuilderOperator;15752.800;14535491;0;79986944;0;21
316;10;2;1;64;64;ExchangeOperator;7200.337;324493838;0;15728640;324493838;24
316;11;2;1;64;64;LookupJoinOperator;9894.240;324493838;0;16807936;2994475;9,10
316;12;2;0;64;64;LocalExchangeSinkOperator;16.845;1132876;0;0;1132876;18
316;13;2;1;64;64;FilterProject;1051.320;2994475;0;4194304;2994475;11
316;14;2;0;64;64;Aggregation;7919.730;1132876;0;15289344;1132817;12
316;15;2;1;64;64;PartialAggregation;1978.540;2994475;0;16199680;1132876;13
316;16;2;0;64;64;PartitionedOutput;69.120;1132817;0;789120;1132817;14
316;17;2;1;64;64;FilterProject;19.101;1132876;0;0;1132876;15
316;18;2;1;64;64;LocalExchangeSourceOperator;130.620;1132876;0;385024;1132876;17
316;19;2;3;64;64;ExchangeOperator;364.326;14535491;0;21430272;14535491;32
316;20;2;3;64;64;FilterProject;20.650;14535491;0;0;14535491;19
316;21;2;2;64;64;LocalExchangeSinkOperator;85.101;14535491;0;0;14535491;8
316;22;3;0;64;64;TableScanOperator;25940.159;324493838;0;101292416;324493838;
316;23;3;0;64;64;FilterProject;2387.200;324493838;0;27392;324493838;22
316;24;3;0;64;64;PartitionedOutput;28293.090;324493838;0;8245248;324493838;23
316;25;4;2;64;64;FilterProject;9.823;11996608;0;0;11996608;33
316;26;4;1;64;64;LocalExchangeSinkOperator;17.558;11996608;0;0;11996608;27
316;27;4;2;64;64;LocalExchangeSourceOperator;482.220;11996608;0;4210688;11996608;25
316;28;4;1;64;64;HashBuilderOperator;7253.540;11996608;0;77234432;0;26
316;29;4;0;64;64;TableScanOperator;10490.144;72625030;0;85226112;72625030;
316;30;4;0;64;64;FilterProject;517.790;72625030;0;26112;72625030;29
316;31;4;0;64;64;LookupJoinOperator;5533.610;72625030;0;272384;14535491;28,30
316;32;4;0;64;64;PartitionedOutput;1804.230;14535491;0;1101824;14535491;31
316;33;4;2;64;64;ExchangeOperator;650.684;11996608;0;14680064;11996608;36
316;34;5;0;64;64;TableScanOperator;347.340;2999152;0;10438912;2999152;
316;35;5;0;64;64;FilterProject;61.230;2999152;0;21120;2999152;34
316;36;5;0;64;64;PartitionedOutput;100.310;2999152;0;1450368;2999152;35
317;0;0;0;1;96;MergeOperator;255.930;1132817;0;13052522;1132817;16
317;1;0;0;1;96;ExplainAnalyzeOperator;2.322;1132817;0;0;1;0
317;2;0;0;1;96;TaskOutputOperator;0.089;1;0;0;1;1
317;3;1;1;96;96;ExchangeOperator;28.753;1132817;0;3932160;1132817;16
317;4;1;1;96;96;OrderBy;1038.130;1132817;0;23936576;1132817;3
317;5;1;0;4;96;LocalMerge;104.433;0;0;36864;1132817;6
317;6;1;1;96;96;CallbackSink;13.630;1132817;0;0;0;4
317;7;1;0;4;96;PartitionedOutput;44.560;1132817;0;2237760;1132817;5
317;8;2;3;96;96;LocalExchangeSourceOperator;807.620;14535491;0;5937152;14535491;20
317;9;2;2;96;96;HashBuilderOperator;25668.070;14535491;0;78176768;0;21
317;10;2;1;96;96;ExchangeOperator;9470.417;324493838;0;15728640;324493838;24
317;11;2;1;96;96;LookupJoinOperator;11829.220;324493838;0;16807936;2994475;9,10
317;12;2;0;96;96;LocalExchangeSinkOperator;25.355;1132896;0;0;1132896;18
317;13;2;1;96;96;FilterProject;1295.290;2994475;0;4194304;2994475;11
317;14;2;0;96;96;Aggregation;12077.760;1132896;0;16316928;1132817;12
317;15;2;1;96;96;PartialAggregation;2031.430;2994475;0;8511616;1132896;13
317;16;2;0;96;96;PartitionedOutput;76.930;1132817;0;525632;1132817;14
317;17;2;1;96;96;FilterProject;21.013;1132896;0;0;1132896;15
317;18;2;1;96;96;LocalExchangeSourceOperator;129.510;1132896;0;411904;1132896;17
317;19;2;3;96;96;ExchangeOperator;944.867;14535491;0;25034752;14535491;32
317;20;2;3;96;96;FilterProject;20.060;14535491;0;0;14535491;19
317;21;2;2;96;96;LocalExchangeSinkOperator;83.672;14535491;0;0;14535491;8
317;22;3;0;96;96;TableScanOperator;29670.265;324493838;0;145884224;324493838;
317;23;3;0;96;96;FilterProject;2451.440;324493838;0;27392;324493838;22
317;24;3;0;96;96;PartitionedOutput;34468.560;324493838;0;7421952;324493838;23
317;25;4;2;96;96;FilterProject;10.499;11996608;0;0;11996608;33
317;26;4;1;96;96;LocalExchangeSinkOperator;24.374;11996608;0;0;11996608;27
317;27;4;2;96;96;LocalExchangeSourceOperator;515.010;11996608;0;3147776;11996608;25
317;28;4;1;96;96;HashBuilderOperator;10124.360;11996608;0;75547136;0;26
317;29;4;0;96;96;TableScanOperator;16280.221;72625030;0;154808576;72625030;
317;30;4;0;96;96;FilterProject;662.490;72625030;0;26112;72625030;29
317;31;4;0;96;96;LookupJoinOperator;8037.360;72625030;0;272384;14535491;28,30
317;32;4;0;96;96;PartitionedOutput;2352.770;14535491;0;1380352;14535491;31
317;33;4;2;96;96;ExchangeOperator;986.570;11996608;0;11370496;11996608;36
317;34;5;0;96;96;TableScanOperator;364.842;2999152;0;14514560;2999152;
317;35;5;0;96;96;FilterProject;63.360;2999152;0;21120;2999152;34
317;36;5;0;96;96;PartitionedOutput;105.320;2999152;0;1450368;2999152;35
318;0;0;0;1;8;MergeOperator;335.480;1132817;0;9269806;1132817;16
318;1;0;0;1;8;ExplainAnalyzeOperator;2.674;1132817;0;0;1;0
318;2;0;0;1;8;TaskOutputOperator;0.116;1;0;0;1;1
318;3;1;1;8;8;ExchangeOperator;35.199;1132817;0;3932160;1132817;16
318;4;1;1;8;8;OrderBy;661.250;1132817;0;15734208;1132817;3
318;5;1;0;4;8;LocalMerge;44.866;0;0;36864;1132817;6
318;6;1;1;8;8;CallbackSink;3.127;1132817;0;0;0;4
318;7;1;0;4;8;PartitionedOutput;44.830;1132817;0;4277568;1132817;5
318;8;2;3;8;8;LocalExchangeSourceOperator;960.050;14535491;0;786432;14535491;20
318;9;2;2;8;8;HashBuilderOperator;5661.320;14535491;0;131928192;0;21
318;10;2;1;8;8;ExchangeOperator;4670.035;324493838;0;15728640;324493838;24
318;11;2;1;8;8;LookupJoinOperator;7009.690;324493838;0;14830592;2994475;9,10
318;12;2;0;8;8;LocalExchangeSinkOperator;1.566;1132823;0;0;1132823;18
318;13;2;1;8;8;FilterProject;849.590;2994475;0;4194304;2994475;11
318;14;2;0;8;8;Aggregation;436.719;1132823;0;9175040;1132817;12
318;15;2;1;8;8;PartialAggregation;1192.720;2994475;0;14934144;1132823;13
318;16;2;0;8;8;PartitionedOutput;41.194;1132817;0;4076800;1132817;14
318;17;2;1;8;8;FilterProject;15.651;1132823;0;0;1132823;15
318;18;2;1;8;8;LocalExchangeSourceOperator;83.330;1132823;0;770048;1132823;17
318;19;2;3;8;8;ExchangeOperator;329.906;14535491;0;3276800;14535491;32
318;20;2;3;8;8;FilterProject;29.970;14535491;0;0;14535491;19
318;21;2;2;8;8;LocalExchangeSinkOperator;27.508;14535491;0;0;14535491;8
318;22;3;0;8;8;TableScanOperator;14920.018;324493838;0;19009408;324493838;
318;23;3;0;8;8;FilterProject;1590.460;324493838;0;27392;324493838;22
318;24;3;0;8;8;PartitionedOutput;16510.220;324493838;0;21270528;324493838;23
318;25;4;2;8;8;FilterProject;2.567;11996608;0;0;11996608;33
318;26;4;1;8;8;LocalExchangeSinkOperator;1.386;11996608;0;0;11996608;27
318;27;4;2;8;8;LocalExchangeSourceOperator;407.963;11996608;0;7864320;11996608;25
318;28;4;1;8;8;HashBuilderOperator;2577.790;11996608;0;108204160;0;26
318;29;4;0;8;8;TableScanOperator;3600.017;72625030;0;15604352;72625030;
318;30;4;0;8;8;FilterProject;362.070;72625030;0;26112;72625030;29
318;31;4;0;8;8;LookupJoinOperator;2813.890;72625030;0;264192;14535491;28,30
318;32;4;0;8;8;PartitionedOutput;1195.840;14535491;0;1150976;14535491;31
318;33;4;2;8;8;ExchangeOperator;309.407;11996608;0;22806528;11996608;36
318;34;5;0;8;8;TableScanOperator;193.858;2999152;0;7601408;2999152;
318;35;5;0;8;8;FilterProject;41.810;2999152;0;21120;2999152;34
318;36;5;0;8;8;PartitionedOutput;65.880;2999152;0;1569152;2999152;35
319;0;0;0;1;128;MergeOperator;249.970;1132817;0;11683438;1132817;16
319;1;0;0;1;128;ExplainAnalyzeOperator;2.073;1132817;0;0;1;0
319;2;0;0;1;128;TaskOutputOperator;0.086;1;0;0;1;1
319;3;1;1;128;128;ExchangeOperator;27.802;1132817;0;3932160;1132817;16
319;4;1;1;128;128;OrderBy;738.820;1132817;0;16945920;1132817;3
319;5;1;0;4;128;LocalMerge;122.668;0;0;36864;1132817;6
319;6;1;1;128;128;CallbackSink;12.250;1132817;0;0;0;4
319;7;1;0;4;128;PartitionedOutput;43.360;1132817;0;3286336;1132817;5
319;8;2;3;128;128;LocalExchangeSourceOperator;904.160;14535491;0;4375552;14535491;20
319;9;2;2;128;128;HashBuilderOperator;33874.810;14535491;0;76349952;0;21
319;10;2;1;128;128;ExchangeOperator;8540.639;324493838;0;15728640;324493838;24
319;11;2;1;128;128;LookupJoinOperator;10895.290;324493838;0;16807936;2994475;9,10
319;12;2;0;128;128;LocalExchangeSinkOperator;34.045;1132902;0;0;1132902;18
319;13;2;1;128;128;FilterProject;1213.960;2994475;0;4194304;2994475;11
319;14;2;0;128;128;Aggregation;11909.540;1132902;0;12204032;1132817;12
319;15;2;1;128;128;PartialAggregation;2012.000;2994475;0;8216704;1132902;13
319;16;2;0;128;128;PartitionedOutput;76.300;1132817;0;525632;1132817;14
319;17;2;1;128;128;FilterProject;25.423;1132902;0;0;1132902;15
319;18;2;1;128;128;LocalExchangeSourceOperator;148.580;1132902;0;360960;1132902;17
319;19;2;3;128;128;ExchangeOperator;857.690;14535491;0;23855104;14535491;32
319;20;2;3;128;128;FilterProject;20.870;14535491;0;0;14535491;19
319;21;2;2;128;128;LocalExchangeSinkOperator;103.627;14535491;0;0;14535491;8
319;22;3;0;128;128;TableScanOperator;33700.344;324493838;0;207778688;324493838;
319;23;3;0;128;128;FilterProject;2607.480;324493838;0;27392;324493838;22
319;24;3;0;128;128;PartitionedOutput;44333.420;324493838;0;7315456;324493838;23
319;25;4;2;128;128;FilterProject;10.881;11996608;0;0;11996608;33
319;26;4;1;128;128;LocalExchangeSinkOperator;32.629;11996608;0;0;11996608;27
319;27;4;2;128;128;LocalExchangeSourceOperator;526.420;11996608;0;4227072;11996608;25
319;28;4;1;128;128;HashBuilderOperator;11140.000;11996608;0;73609728;0;26
319;29;4;0;128;128;TableScanOperator;15270.305;72625030;0;209052544;72625030;
319;30;4;0;128;128;FilterProject;611.940;72625030;0;26112;72625030;29
319;31;4;0;128;128;LookupJoinOperator;6937.110;72625030;0;272384;14535491;28,30
319;32;4;0;128;128;PartitionedOutput;2292.480;14535491;0;1265664;14535491;31
319;33;4;2;128;128;ExchangeOperator;1050.288;11996608;0;14680064;11996608;36
319;34;5;0;128;128;TableScanOperator;393.589;2999152;0;3800704;2999152;
319;35;5;0;128;128;FilterProject;63.560;2999152;0;21120;2999152;34
319;36;5;0;128;128;PartitionedOutput;114.720;2999152;0;1454464;2999152;35
320;0;0;0;1;160;MergeOperator;281.370;1132817;0;12946380;1132817;16
320;1;0;0;1;160;ExplainAnalyzeOperator;2.572;1132817;0;0;1;0
320;2;0;0;1;160;TaskOutputOperator;0.091;1;0;0;1;1
320;3;1;1;160;160;ExchangeOperator;26.440;1132817;0;2883584;1132817;16
320;4;1;1;160;160;OrderBy;836.820;1132817;0;22417920;1132817;3
320;5;1;0;4;160;LocalMerge;117.713;0;0;36864;1132817;6
320;6;1;1;160;160;CallbackSink;16.070;1132817;0;0;0;4
320;7;1;0;4;160;PartitionedOutput;45.140;1132817;0;1533248;1132817;5
320;8;2;3;160;160;LocalExchangeSourceOperator;1929.650;14535491;0;15642624;14535491;20
320;9;2;2;160;160;HashBuilderOperator;30578.760;14535491;0;76726784;0;21
320;10;2;1;160;160;ExchangeOperator;6880.996;324493838;0;15728640;324493838;24
320;11;2;1;160;160;LookupJoinOperator;9426.360;324493838;0;16807936;2994475;9,10
320;12;2;0;160;160;LocalExchangeSinkOperator;17.585;1132899;0;0;1132899;18
320;13;2;1;160;160;FilterProject;1001.520;2994475;0;4194304;2994475;11
320;14;2;0;160;160;Aggregation;28515.970;1132899;0;16661504;1132817;12
320;15;2;1;160;160;PartialAggregation;1821.760;2994475;0;5420032;1132899;13
320;16;2;0;160;160;PartitionedOutput;84.730;1132817;0;447808;1132817;14
320;17;2;1;160;160;FilterProject;31.493;1132899;0;0;1132899;15
320;18;2;1;160;160;LocalExchangeSourceOperator;296.160;1132899;0;1843200;1132899;17
320;19;2;3;160;160;ExchangeOperator;635.932;14535491;0;3670016;14535491;32
320;20;2;3;160;160;FilterProject;24.330;14535491;0;0;14535491;19
320;21;2;2;160;160;LocalExchangeSinkOperator;43.066;14535491;0;0;14535491;8
320;22;3;0;160;160;TableScanOperator;33680.498;324493838;0;333709248;324493838;
320;23;3;0;160;160;FilterProject;2705.030;324493838;0;27392;324493838;22
320;24;3;0;160;160;PartitionedOutput;57174.860;324493838;0;7630848;324493838;23
320;25;4;2;160;160;FilterProject;12.942;11996608;0;0;11996608;33
320;26;4;1;160;160;LocalExchangeSinkOperator;17.574;11996608;0;0;11996608;27
320;27;4;2;160;160;LocalExchangeSourceOperator;717.400;11996608;0;11821056;11996608;25
320;28;4;1;160;160;HashBuilderOperator;7604.470;11996608;0;73974272;0;26
320;29;4;0;160;160;TableScanOperator;22400.388;72625030;0;236554880;72625030;
320;30;4;0;160;160;FilterProject;654.170;72625030;0;26112;72625030;29
320;31;4;0;160;160;LookupJoinOperator;7964.220;72625030;0;272384;14535491;28,30
320;32;4;0;160;160;PartitionedOutput;2534.440;14535491;0;1241088;14535491;31
320;33;4;2;160;160;ExchangeOperator;780.384;11996608;0;14680064;11996608;36
320;34;5;0;160;160;TableScanOperator;523.289;2999152;0;3800704;2999152;
320;35;5;0;160;160;FilterProject;64.480;2999152;0;21120;2999152;34
320;36;5;0;160;160;PartitionedOutput;127.400;2999152;0;1458560;2999152;35
321;0;0;0;1;16;MergeOperator;414.050;1132817;0;9341806;1132817;16
321;1;0;0;1;16;ExplainAnalyzeOperator;2.182;1132817;0;0;1;0
321;2;0;0;1;16;TaskOutputOperator;0.090;1;0;0;1;1
321;3;1;1;16;16;ExchangeOperator;29.742;1132817;0;2883584;1132817;16
321;4;1;1;16;16;OrderBy;1013.240;1132817;0;10824384;1132817;3
321;5;1;0;4;16;LocalMerge;65.349;0;0;36864;1132817;6
321;6;1;1;16;16;CallbackSink;5.140;1132817;0;0;0;4
321;7;1;0;4;16;PartitionedOutput;42.920;1132817;0;2811200;1132817;5
321;8;2;3;16;16;LocalExchangeSourceOperator;894.310;14535491;0;851968;14535491;20
321;9;2;2;16;16;HashBuilderOperator;6103.650;14535491;0;102637696;0;21
321;10;2;1;16;16;ExchangeOperator;5120.070;324493838;0;15728640;324493838;24
321;11;2;1;16;16;LookupJoinOperator;7392.150;324493838;0;14831104;2994475;9,10
321;12;2;0;16;16;LocalExchangeSinkOperator;3.664;1132907;0;0;1132907;18
321;13;2;1;16;16;FilterProject;839.030;2994475;0;4194304;2994475;11
321;14;2;0;16;16;Aggregation;886.780;1132907;0;16769024;1132817;12
321;15;2;1;16;16;PartialAggregation;1295.010;2994475;0;13426816;1132907;13
321;16;2;0;16;16;PartitionedOutput;46.338;1132817;0;2241792;1132817;14
321;17;2;1;16;16;FilterProject;9.443;1132907;0;0;1132907;15
321;18;2;1;16;16;LocalExchangeSourceOperator;85.410;1132907;0;691200;1132907;17
321;19;2;3;16;16;ExchangeOperator;313.736;14535491;0;3670016;14535491;32
321;20;2;3;16;16;FilterProject;24.980;14535491;0;0;14535491;19
321;21;2;2;16;16;LocalExchangeSinkOperator;39.823;14535491;0;0;14535491;8
321;22;3;0;16;16;TableScanOperator;17200.034;324493838;0;36511616;324493838;
321;23;3;0;16;16;FilterProject;1645.270;324493838;0;27392;324493838;22
321;24;3;0;16;16;PartitionedOutput;17792.860;324493838;0;11137024;324493838;23
321;25;4;2;16;16;FilterProject;4.861;11996608;0;0;11996608;33
321;26;4;1;16;16;LocalExchangeSinkOperator;3.684;11996608;0;0;11996608;27
321;27;4;2;16;16;LocalExchangeSourceOperator;452.990;11996608;0;4390912;11996608;25
321;28;4;1;16;16;HashBuilderOperator;3053.460;11996608;0;89391232;0;26
321;29;4;0;16;16;TableScanOperator;4290.034;72625030;0;31084992;72625030;
321;30;4;0;16;16;FilterProject;374.820;72625030;0;26112;72625030;29
321;31;4;0;16;16;LookupJoinOperator;3051.350;72625030;0;268288;14535491;28,30
321;32;4;0;16;16;PartitionedOutput;1275.370;14535491;0;1093632;14535491;31
321;33;4;2;16;16;ExchangeOperator;365.778;11996608;0;14680064;11996608;36
321;34;5;0;16;16;TableScanOperator;263.637;2999152;0;14882560;2999152;
321;35;5;0;16;16;FilterProject;50.950;2999152;0;21120;2999152;34
321;36;5;0;16;16;PartitionedOutput;80.930;2999152;0;1945984;2999152;35
322;0;0;0;1;32;MergeOperator;374.000;1132817;0;9341806;1132817;16
322;1;0;0;1;32;ExplainAnalyzeOperator;2.232;1132817;0;0;1;0
322;2;0;0;1;32;TaskOutputOperator;0.092;1;0;0;1;1
322;3;1;1;32;32;ExchangeOperator;26.896;1132817;0;1966080;1132817;16
322;4;1;1;32;32;OrderBy;895.710;1132817;0;10829312;1132817;3
322;5;1;0;4;32;LocalMerge;80.819;0;0;36864;1132817;6
322;6;1;1;32;32;CallbackSink;7.910;1132817;0;0;0;4
322;7;1;0;4;32;PartitionedOutput;47.080;1132817;0;1901888;1132817;5
322;8;2;3;32;32;LocalExchangeSourceOperator;769.860;14535491;0;1941504;14535491;20
322;9;2;2;32;32;HashBuilderOperator;7636.950;14535491;0;88097024;0;21
322;10;2;1;32;32;ExchangeOperator;5690.156;324493838;0;15728640;324493838;24
322;11;2;1;32;32;LookupJoinOperator;8243.770;324493838;0;16807936;2994475;9,10
322;12;2;0;32;32;LocalExchangeSinkOperator;7.915;1132865;0;0;1132865;18
322;13;2;1;32;32;FilterProject;843.160;2994475;0;4194304;2994475;11
322;14;2;0;32;32;Aggregation;1614.850;1132865;0;7964672;1132817;12
322;15;2;1;32;32;PartialAggregation;1330.280;2994475;0;10150016;1132865;13
322;16;2;0;32;32;PartitionedOutput;55.959;1132817;0;1348864;1132817;14
322;17;2;1;32;32;FilterProject;13.762;1132865;0;0;1132865;15
322;18;2;1;32;32;LocalExchangeSourceOperator;117.160;1132865;0;507904;1132865;17
322;19;2;3;32;32;ExchangeOperator;309.202;14535491;0;8257536;14535491;32
322;20;2;3;32;32;FilterProject;20.110;14535491;0;0;14535491;19
322;21;2;2;32;32;LocalExchangeSinkOperator;57.478;14535491;0;0;14535491;8
322;22;3;0;32;32;TableScanOperator;20070.079;324493838;0;64124352;324493838;
322;23;3;0;32;32;FilterProject;1968.840;324493838;0;27392;324493838;22
322;24;3;0;32;32;PartitionedOutput;21626.490;324493838;0;8605696;324493838;23
322;25;4;2;32;32;FilterProject;4.894;11996608;0;0;11996608;33
322;26;4;1;32;32;LocalExchangeSinkOperator;7.040;11996608;0;0;11996608;27
322;27;4;2;32;32;LocalExchangeSourceOperator;450.020;11996608;0;3407872;11996608;25
322;28;4;1;32;32;HashBuilderOperator;4338.350;11996608;0;81150208;0;26
322;29;4;0;32;32;TableScanOperator;5710.071;72625030;0;51909760;72625030;
322;30;4;0;32;32;FilterProject;421.360;72625030;0;26112;72625030;29
322;31;4;0;32;32;LookupJoinOperator;3682.800;72625030;0;272384;14535491;28,30
322;32;4;0;32;32;PartitionedOutput;1458.070;14535491;0;1069056;14535491;31
322;33;4;2;32;32;ExchangeOperator;540.436;11996608;0;12582912;11996608;36
322;34;5;0;32;32;TableScanOperator;279.246;2999152;0;18617472;2999152;
322;35;5;0;32;32;FilterProject;54.430;2999152;0;21120;2999152;34
322;36;5;0;32;32;PartitionedOutput;87.870;2999152;0;1454464;2999152;35
323;0;0;0;1;64;MergeOperator;257.370;1132817;0;12646922;1132817;16
323;1;0;0;1;64;ExplainAnalyzeOperator;2.269;1132817;0;0;1;0
323;2;0;0;1;64;TaskOutputOperator;0.088;1;0;0;1;1
323;3;1;1;64;64;ExchangeOperator;22.044;1132817;0;1441792;1132817;16
323;4;1;1;64;64;OrderBy;669.340;1132817;0;14669056;1132817;3
323;5;1;0;4;64;LocalMerge;94.223;0;0;36864;1132817;6
323;6;1;1;64;64;CallbackSink;9.150;1132817;0;0;0;4
323;7;1;0;4;64;PartitionedOutput;45.160;1132817;0;1811776;1132817;5
323;8;2;3;64;64;LocalExchangeSourceOperator;784.420;14535491;0;4333568;14535491;20
323;9;2;2;64;64;HashBuilderOperator;14064.610;14535491;0;79986944;0;21
323;10;2;1;64;64;ExchangeOperator;5410.270;324493838;0;15728640;324493838;24
323;11;2;1;64;64;LookupJoinOperator;7613.260;324493838;0;16807936;2994475;9,10
323;12;2;0;64;64;LocalExchangeSinkOperator;15.972;1132880;0;0;1132880;18
