query_num;query_id;plan_id;stage_id;pipeline_id;dop;query_dop;operator_type;execution_time;add_input_wall_ms;get_output_wall_ms;finish_wall_ms;blocked_wall_ms;is_blocked_wall_ms;l_input_rows;r_input_rows;input_rows;raw_input_rows;output_rows;input_bytes;raw_input_bytes;output_bytes;output_per_input_rows;output_per_input_bytes;bytes_per_input_row;bytes_per_output_row;blocked_ratio;add_input_calls;get_output_calls;finish_calls;total_drivers;peak_mem;user_mem;revocable_mem;system_mem;spilled_bytes;physical_written_bytes;build_keys;null_build_keys;probe_keys;null_probe_keys;input_avg_rows_per_call;input_var_proxy;child_count;is_leaf;is_exchange_like;is_join;child_plan;execution_time_per_dop
21;13;39;3;1;64;64;FilterProject;39.2898;477.170;1560.000;477.380;0.000;1560.000;7343170;0;7343170;0;7343170;4355019798;0;4361154666;1.000000;1.001409;593.070812;593.906265;0.000000;192000;386230;194293;64;0;0;0;0;0;0;0;0;0;0;38.245677;70209667.428080;1;0;0;0;38;39.2898
21;13;40;3;1;64;64;AssignUniqueId;36.6139;477.620;1380.000;485.670;0.000;1380.000;7343170;0;7343170;0;7343170;4361154666;0;4489894153;1.000000;1.029520;593.906265;611.438133;0.000000;192000;386301;194363;64;1280;0;0;0;0;0;0;0;0;0;38.245677;70209667.428080;1;0;0;0;39;36.6139
21;13;41;3;1;64;64;LookupJoinOperator;209.729;4720.000;8220.000;482.630;853800.000;8220.000;7343170;0;7343170;0;29579813;4489894153;0;18092163390;4.028208;4.029530;611.438133;611.638870;0.984522;192000;386379;194436;64;42304;165376;0;0;0;0;0;0;7343170;0;38.245677;70209667.428080;2;0;0;1;48,40;209.729
21;13;42;3;1;64;64;PartialAggregation;446.31;26100.000;1980.000;483.830;0.000;1980.000;29579813;0;29579813;0;7343170;18092163390;0;1217484734;0.248249;0.067293;611.638870;165.798250;0.000000;192000;198855;194581;64;55425024;472043520;0;0;0;0;0;0;0;0;154.061526;1139254090.700595;1;0;0;0;41;446.31
21;13;43;3;1;64;64;FilterProject;1.17562;11.340;43.300;20.600;0.000;43.300;7343170;0;7343170;0;7343170;1217484734;0;1217484734;1.000000;1.000000;165.798250;165.798250;0.000000;4331;11278;7011;64;0;0;0;0;0;0;0;0;0;0;1695.490649;3109694461.933127;1;0;0;0;42;1.17562
21;13;44;3;1;64;64;LocalExchangeSourceOperator;35.9969;2260.000;22.550;21.250;941.510;22.550;7343170;0;7343170;0;7343170;1217484734;0;1217484734;1.000000;1.000000;165.798250;165.798250;0.290114;4331;7012;7076;64;848000;12138624;0;0;0;0;0;0;0;0;1695.490649;3109694461.933127;1;0;1;0;43;35.9969
21;13;45;3;8;64;64;LocalExchangeSinkOperator;7.80298;0.000;499.220;0.171;40290.000;499.220;379356474;0;379356474;0;379356474;7334205445;0;7334205445;1.000000;1.000000;19.333281;19.333281;0.987757;0;44167;64;64;0;0;0;0;0;0;0;0;0;0;0.000000;0.000000;1;0;1;0;26;7.80298
21;13;46;3;8;64;64;HashBuilderOperator;9387.66;515400.000;72000.000;13410.000;201000.000;72000.000;379356474;0;379356474;0;0;7334205445;0;0;0.000000;0.000000;19.333281;0.000000;0.250683;39472;44363;44299;64;2446606592;21544042496;0;0;0;0;379356474;0;0;0;9610.774068;911384987184.340332;1;0;0;0;45;9387.66
21;13;47;3;6;64;64;LocalExchangeSinkOperator;9.81773;0.000;628.180;0.155;57590.000;628.180;600037902;0;600037902;0;600037902;11345020248;0;11345020248;1.000000;1.000000;18.907173;18.907173;0.989207;0;60509;64;64;0;0;0;0;0;0;0;0;0;0;0.000000;0.000000;1;0;1;0;29;9.81773
21;13;48;3;6;64;64;HashBuilderOperator;10892.5;592200.000;92400.000;12520.000;186000.000;92400.000;600037902;0;600037902;0;0;11345020248;0;0;0.000000;0.000000;18.907173;0.000000;0.210617;53536;60704;60640;64;2619252992;29037166592;0;0;0;0;600037902;0;0;0;11208.119807;1681198590514.653564;1;0;0;0;47;10892.5
21;13;49;3;4;64;64;LocalExchangeSinkOperator;0.016875;0.000;0.922;0.158;1590.000;0.922;4;0;4;0;4;128;0;128;1.000000;1.000000;32.000000;32.000000;0.999321;0;135;64;64;0;0;0;0;0;0;0;0;0;0;0.000000;0.000000;1;0;1;0;32;0.016875
21;13;50;3;4;64;64;HashBuilderOperator;0.354344;1.460;0.758;20.460;292.330;0.758;4;0;4;0;0;128;0;0;0.000000;0.000000;32.000000;0.000000;0.928008;4;199;263;64;86016;278528;0;0;0;0;4;0;0;0;1.000000;0.000000;1;0;0;0;49;0.354344
21;13;51;3;2;64;64;LocalExchangeSinkOperator;0.608313;0.000;38.770;0.162;12020.000;38.770;73072502;0;73072502;0;73072502;712252865;0;712252865;1.000000;1.000000;9.747208;9.747208;0.996771;0;4414;64;64;0;0;0;0;0;0;0;0;0;0;0.000000;0.000000;1;0;1;0;35;0.608313
21;13;52;4;2;64;64;FilterProject;0.0799688;0.218;3.120;1.780;0.000;3.120;4000000;0;4000000;0;4000000;218732592;0;218732592;1.000000;1.000000;54.683148;54.683148;0.000000;66;693;691;64;0;0;0;0;0;0;0;0;0;0;60606.060606;56932966023.875114;1;0;0;0;60;0.0799688
21;13;53;4;1;64;64;LocalExchangeSinkOperator;0.220281;0.000;13.930;0.168;43850.000;13.930;4000000;0;4000000;0;4000000;218730997;0;218730997;1.000000;1.000000;54.682749;54.682749;0.999679;0;1648;64;64;0;0;0;0;0;0;0;0;0;0;0.000000;0.000000;1;0;1;0;54;0.220281
21;13;54;4;2;64;64;LocalExchangeSourceOperator;3.37281;211.670;1.960;2.230;0.000;1.960;4000000;0;4000000;0;4000000;218732592;0;218732592;1.000000;1.000000;54.683148;54.683148;0.000000;66;695;759;64;1835008;16180224;0;0;0;0;0;0;0;0;60606.060606;56932966023.875114;1;0;1;0;52;3.37281
21;13;55;4;1;64;64;HashBuilderOperator;831.17;50390.000;4.870;2800.000;44370.000;4.870;4000000;0;4000000;0;0;218730997;0;0;0.000000;0.000000;54.682749;0.000000;0.454774;1056;1712;1776;64;14835712;468221952;0;0;0;0;4000000;0;0;0;3787.878788;3773530762.167126;1;0;0;0;53;831.17
21;13;56;4;0;64;64;TableScanOperator;479.377;0.000;30680.000;0.160;0.000;30680.000;600037902;0;600037902;600037902;600037902;17990841431;10905159186;17990841431;1.000000;1.000000;29.982842;29.982842;0.000000;0;180844;64;64;153009664;340902144;0;0;0;0;0;0;0;0;0.000000;0.000000;0;1;0;0;;479.377
21;13;57;4;0;64;64;FilterProject;48.5158;166.670;2790.000;148.340;0.000;2790.000;600037902;0;600037902;600037902;379356474;5894220370;10905159186;7449158386;0.632221;1.263807;9.823080;19.636302;0.000000;60260;120650;60453;64;52224;3244032;0;0;0;0;0;0;0;0;9957.482609;1499360793138.932373;1;0;0;0;56;48.5158
21;13;58;4;0;64;64;LookupJoinOperator;1886.27;13770.000;106800.000;151.410;142200.000;106800.000;379356474;0;379356474;0;379356474;7449158386;0;46197028603;1.000000;6.201644;19.636302;121.777357;0.540846;60260;480503;60519;64;274432;10485760;0;0;0;0;0;0;379356474;0;6295.328145;599300434837.097290;2;0;0;1;55,57;1886.27
21;13;59;4;0;64;64;PartitionedOutput;1208.12;18050.000;58230.000;1040.000;862200.000;58230.000;379356474;0;379356474;0;379356474;46197028603;0;18973595076;1.000000;0.410710;121.777357;50.015214;0.917703;420045;425289;425353;64;7057408;186286080;0;0;0;0;0;0;0;0;903.132936;85981001481.853302;1;0;0;0;58;1208.12
21;13;60;4;2;64;64;ExchangeOperator;227.659;0.000;14570.000;0.167;7880.000;14570.000;4000000;0;4000000;4000000;4000000;218732592;136037736;218732592;1.000000;1.000000;54.683148;54.683148;0.351000;0;130;64;64;21889024;185892864;0;0;0;0;0;0;0;0;0.000000;0.000000;1;0;1;0;62;227.659
21;13;61;5;0;64;64;TableScanOperator;1.20041;0.000;76.510;0.316;227.970;76.510;1000000;0;1000000;1000000;1000000;53961311;31940334;53961311;1.000000;1.000000;53.961311;53.961311;0.747942;0;329;64;64;7668480;11712640;0;0;0;0;0;0;0;0;0.000000;0.000000;0;1;0;0;;1.20041
21;13;62;5;0;64;64;PartitionedOutput;1.31203;12.960;69.420;1.590;0.000;69.420;1000000;0;1000000;0;1000000;0;0;34009434;1.000000;0.000000;0.000000;34.009434;0.000000;101;292;356;64;22750208;23760896;0;0;0;0;0;0;0;0;9900.990099;7638559690.287031;1;0;0;0;61;1.31203
21;13;63;6;0;64;64;TableScanOperator;514.534;0.000;32930.000;0.160;316.560;32930.000;73072502;0;73072502;150000000;73072502;3853511434;1333093618;3853511434;1.000000;1.000000;52.735452;52.735452;0.009522;0;30240;64;64;53720704;68723648;0;0;0;0;0;0;0;0;0.000000;0.000000;0;1;0;0;;514.534
21;13;64;6;0;64;64;FilterProject;10.8777;38.740;618.970;38.460;0.000;618.970;73072502;0;73072502;150000000;73072502;3117755059;1333093618;0;1.000000;0.000000;42.666598;0.000000;0.000000;15071;30305;15297;64;25600;1630208;0;0;0;0;0;0;0;0;4848.550328;91057729817.827469;1;0;0;0;63;10.8777
21;13;65;6;0;64;64;PartitionedOutput;49.0483;1760.000;1340.000;39.090;0.000;1340.000;73072502;0;73072502;0;73072502;0;0;584920048;1.000000;0.000000;0.000000;8.004653;0.000000;15071;15303;15367;64;3991040;50819072;0;0;0;0;0;0;0;0;4848.550328;91057729817.827469;1;0;0;0;64;49.0483
21;13;66;7;0;16;64;TableScanOperator;0.104438;0.000;1.589;0.082;38.694;0.346;1;0;1;25;1;768;3730;768;1.000000;1.000000;768.000000;768.000000;0.958603;0;34;16;16;2560;2432;0;0;0;0;0;0;0;0;0.000000;0.000000;0;1;0;0;;0.104438
21;13;67;7;0;16;64;FilterProject;0.041125;0.003;0.311;0.344;0.000;0.724;1;0;1;25;1;672;3730;0;1.000000;0.000000;672.000000;0.000000;0.000000;1;50;65;16;384;256;0;0;0;0;0;0;0;0;1.000000;0.000000;1;0;0;0;66;0.041125
21;13;68;7;0;16;64;PartitionedOutput;0.067125;0.015;0.633;0.426;0.000;0.649;1;0;1;0;1;0;0;47;1.000000;0.000000;0.000000;47.000000;0.000000;1;65;81;16;16896;8192;0;0;0;0;0;0;0;0;1.000000;0.000000;1;0;0;0;67;0.067125
21;13;69;8;0;64;64;TableScanOperator;1284.38;0.000;82200.000;0.166;168.930;82200.000;600037902;0;600037902;600037902;600037902;11788440740;9091793578;11788440740;1.000000;1.000000;19.646160;19.646160;0.002051;0;120605;64;64;119682560;206266368;0;0;0;0;0;0;0;0;0.000000;0.000000;0;1;0;0;;1284.38
21;13;70;8;0;64;64;FilterProject;13.7905;158.620;571.540;152.430;0.000;571.540;600037902;0;600037902;600037902;600037902;0;9091793578;60213;1.000000;0.000000;0.000000;0.000100;0.000000;60260;120673;60474;64;0;0;0;0;0;0;0;0;0;0;9957.482609;1498461573855.348389;1;0;0;0;69;13.7905
21;13;71;8;0;64;64;PartitionedOutput;665.937;17890.000;24550.000;179.980;493800.000;24550.000;600037902;0;600037902;0;600037902;60213;0;10205982862;1.000000;169497.996479;0.000100;17.008897;0.920547;60260;68795;68859;64;15654912;208621568;0;0;0;0;0;0;0;0;9957.482609;1498461573855.348389;1;0;0;0;70;665.937
21;13;72;9;0;64;64;TableScanOperator;1659.38;0.000;106200.000;0.161;256.940;106200.000;600037902;0;600037902;600037902;600037902;18304794494;10905159186;18304794494;1.000000;1.000000;30.506064;30.506064;0.002414;0;180867;64;64;145741696;378829760;0;0;0;0;0;0;0;0;0.000000;0.000000;0;1;0;0;;1659.38
21;13;73;9;0;64;64;FilterProject;41.3339;155.760;2340.000;149.610;0.000;2340.000;600037902;0;600037902;600037902;379356474;0;10905159186;49589;0.632221;0.000000;0.000000;0.000131;0.000000;60260;120671;60475;64;52224;3244032;0;0;0;0;0;0;0;0;9957.482609;1509772858895.030029;1;0;0;0;72;41.3339
21;13;74;9;0;64;64;PartitionedOutput;568.52;17230.000;18990.000;165.300;349200.000;18990.000;379356474;0;379356474;0;379356474;49589;0;6452367036;1.000000;130116.901652;0.000131;17.008717;0.905636;60260;64673;64737;64;8724480;202465280;0;0;0;0;0;0;0;0;6295.328145;603458186791.210815;1;0;0;0;73;568.52
22;14;0;0;0;1;64;MergeOperator;0.259;0.000;0.259;0.000;1370.000;0.000;7;0;7;7;7;175;223;175;1.000000;1.000000;25.000000;25.000000;0.999811;0;6;0;1;964;0;0;0;0;0;0;0;0;0;0.000000;0.000000;1;0;1;0;7;0.259
22;14;1;0;0;1;64;ExplainAnalyzeOperator;106.58;0.005;106.540;0.035;0.000;0.000;7;0;7;0;1;175;0;12936;0.142857;73.920000;25.000000;12936.000000;0.000000;1;11;3;1;0;0;0;0;0;0;0;0;0;0;7.000000;0.000000;1;0;0;0;0;106.58
22;14;2;0;0;1;64;TaskOutputOperator;0.103;0.100;0.000;0.003;0.000;0.000;1;0;1;0;1;12936;0;12936;1.000000;1.000000;12936.000000;12936.000000;0.000000;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1.000000;0.000000;1;0;0;0;1;0.103
22;14;3;1;1;64;64;ExchangeOperator;0.0172969;0.000;0.714;0.392;86400.000;0.714;7;0;7;7;7;576;784;576;1.000000;1.000000;82.285714;82.285714;0.999987;0;68;64;64;704;0;0;0;0;0;0;0;0;0;0.000000;0.000000;1;0;1;0;13;0.0172969
22;14;4;1;1;64;64;OrderBy;0.0627031;0.093;1.760;2.160;0.000;1.760;7;0;7;0;7;576;0;448;1.000000;0.777778;82.285714;64.000000;0.000000;4;249;309;64;131584;1600;0;0;0;0;0;0;0;0;1.750000;9.187500;1;0;0;0;3;0.0627031
22;14;5;1;0;4;64;LocalMerge;0.09;0.000;0.332;0.028;5420.000;0.332;0;0;0;0;7;0;0;48864;0.000000;0.000000;0.000000;6980.571429;0.999934;0;5;4;4;49152;0;0;0;0;0;0;0;0;0;0.000000;0.000000;1;0;1;0;6;0.09
22;14;6;1;1;64;64;CallbackSink;0.0894063;0.172;1.990;3.560;7.030;1.990;7;0;7;0;0;448;0;0;0.000000;0.000000;64.000000;0.000000;0.551303;4;309;373;64;0;0;0;0;0;0;0;0;0;0;1.750000;9.187500;1;0;0;0;4;0.0894063
22;14;7;1;0;4;64;PartitionedOutput;0.31825;0.037;0.765;0.471;0.000;0.765;7;0;7;0;7;48864;0;244;1.000000;0.004993;6980.571429;34.857143;0.000000;1;73;77;4;17536;8192;0;0;0;0;0;0;0;0;7.000000;0.000000;1;0;0;0;5;0.31825
22;14;8;2;1;64;64;ExchangeOperator;0.0593125;0.000;3.420;0.376;85800.000;3.420;112;0;112;112;112;7168;6784;7168;1.000000;1.000000;64.000000;64.000000;0.999956;0;112;64;64;1152;1600;0;0;0;0;0;0;0;0;0.000000;0.000000;1;0;1;0;24;0.0593125
22;14;9;2;1;64;64;FilterProject;0.144844;0.230;4.640;4.400;0.000;4.640;112;0;112;0;112;7168;0;7168;1.000000;1.000000;64.000000;64.000000;0.000000;48;853;869;64;0;0;0;0;0;0;0;0;0;0;2.333333;106.555556;1;0;0;0;8;0.144844
22;14;10;2;0;64;64;LocalExchangeSinkOperator;0.0606406;0.000;3.480;0.401;85800.000;3.480;112;0;112;0;112;7168;0;7168;1.000000;1.000000;64.000000;64.000000;0.999955;0;352;64;64;0;0;0;0;0;0;0;0;0;0;0.000000;0.000000;1;0;1;0;11;0.0606406
22;14;11;2;1;64;64;LocalExchangeSourceOperator;0.314219;7.190;4.660;8.260;0.000;4.660;112;0;112;0;112;7168;0;7168;1.000000;1.000000;64.000000;64.000000;0.000000;48;869;933;64;2560;59392;0;0;0;0;0;0;0;0;2.333333;106.555556;1;0;1;0;9;0.314219
22;14;12;2;0;64;64;Aggregation;0.2;4.100;5.990;2.710;0.000;5.990;112;0;112;0;7;7168;0;2750496;0.062500;383.718750;64.000000;392928.000000;0.000000;112;423;480;64;463232;0;0;0;0;0;0;0;0;0;1.000000;47.000000;1;0;0;0;10;0.2
22;14;13;2;0;64;64;PartitionedOutput;0.100156;0.240;3.590;2.580;0.000;3.590;7;0;7;0;7;2750496;0;784;1.000000;0.000285;392928.000000;112.000000;0.000000;7;375;439;64;17536;57344;0;0;0;0;0;0;0;0;1.000000;2.000000;1;0;0;0;12;0.100156
22;14;14;3;2;64;64;FilterProject;0.5025;1.920;24.250;5.990;0.000;24.250;149957296;0;149957296;0;149957296;1475710342;0;1475710342;1.000000;1.000000;9.840871;9.840871;0.000000;646;2892;2310;64;0;0;0;0;0;0;0;0;0;0;232132.037152;8648589484482.382812;1;0;0;0;25;0.5025
22;14;15;3;1;64;64;LocalExchangeSinkOperator;1.24936;0.000;79.710;0.249;7970.000;79.710;149957296;0;149957296;0;149957296;1475705244;0;1475705244;1.000000;1.000000;9.840837;9.840837;0.990067;0;11400;64;64;0;0;0;0;0;0;0;0;0;0;0.000000;0.000000;1;0;1;0;16;1.24936
22;14;16;3;2;64;64;LocalExchangeSourceOperator;90.3573;5770.000;6.540;6.330;11420.000;6.540;149957296;0;149957296;0;149957296;1475710342;0;1475710342;1.000000;1.000000;9.840871;9.840871;0.663843;646;2310;2374;64;10223616;262292480;0;0;0;0;0;0;0;0;232132.037152;8648589484482.382812;1;0;1;0;14;90.3573
22;14;17;3;1;64;64;Aggregation;623.669;39710.000;176.540;28.300;0.000;176.540;149957296;0;149957296;0;9999832;1475705244;0;99811340;0.066685;0.067636;9.840837;9.981302;0.000000;10336;21074;11528;64;12845056;0;0;0;0;0;0;0;0;0;14508.252322;543694183561.723083;1;0;0;0;15;623.669
22;14;18;3;0;64;64;ExchangeOperator;2.0465;0.000;130.730;0.246;1980.000;130.730;1907896;0;1907896;1907896;1907896;109449463;66796880;109449463;1.000000;1.000000;57.366577;57.366577;0.937955;0;96;64;64;14155776;0;0;0;0;0;0;0;0;0;0.000000;0.000000;1;0;1;0;34;2.0465
22;14;19;3;1;64;64;FilterProject;2.55422;25.970;110.020;27.480;0.000;110.020;9999832;0;9999832;0;9999832;99811340;0;99820165;1.000000;1.000088;9.981302;9.982184;0.000000;9609;20415;10870;64;0;0;0;0;0;0;0;0;0;0;1040.673535;2600557907.473502;1;0;0;0;17;2.55422
22;14;20;3;0;64;64;LookupJoinOperator;3.9775;118.400;132.690;3.470;66000.000;132.690;1907896;0;1907896;0;1907896;109449463;0;91041096;1.000000;0.831809;57.366577;47.718060;0.996158;32;2310;491;64;7492288;73440000;0;0;0;0;0;0;1907896;0;59621.750000;24883289609.375000;2;0;0;1;21,18;3.9775
22;14;21;3;1;64;64;HashBuilderOperator;230.162;12910.000;1580.000;240.370;3740.000;1580.000;9999832;0;9999832;0;0;99820165;0;0;0.000000;0.000000;9.982184;0.000000;0.202486;9609;10998;10934;64;41124096;419430400;0;0;0;0;9999832;0;0;0;1040.673535;2600557907.473502;1;0;0;0;19;230.162
22;14;22;3;0;64;64;FilterProject;10.8581;4.280;684.340;6.300;0.000;684.340;1907896;0;1907896;0;635756;91041096;0;78382955;0.333224;0.860962;47.718060;123.290940;0.000000;1883;4289;2470;64;5773568;102400;0;0;0;0;0;0;0;0;1013.221455;482253980.178786;1;0;0;0;20;10.8581
22;14;23;3;0;64;64;PartialAggregation;0.995;46.200;10.810;6.670;0.000;10.810;635756;0;635756;0;112;78382955;0;6286848;0.000176;0.080207;123.290940;56132.571429;0.000000;1883;2487;2535;64;505856;0;0;0;0;0;0;0;0;0;337.629315;53548668.573161;1;0;0;0;22;0.995
22;14;24;3;0;64;64;PartitionedOutput;0.134141;0.395;5.580;2.610;0.000;5.580;112;0;112;0;112;6286848;0;6784;1.000000;0.001079;56132.571429;60.571429;0.000000;16;669;733;64;52608;393216;0;0;0;0;0;0;0;0;7.000000;147.000000;1;0;0;0;23;0.134141
22;14;25;3;2;64;64;ExchangeOperator;276.409;0.000;17690.000;0.163;22570.000;17690.000;149957296;0;149957296;149957296;149957296;1475710342;1200364172;1475710342;1.000000;1.000000;9.840871;9.840871;0.560604;0;710;64;64;39845888;517439488;0;0;0;0;0;0;0;0;0.000000;0.000000;1;0;1;0;49;276.409
22;14;26;4;2;64;64;FilterProject;0.0288125;0.010;0.875;0.958;0.000;0.875;4;0;4;0;4;128;0;128;1.000000;1.000000;32.000000;32.000000;0.000000;4;264;324;64;0;0;0;0;0;0;0;0;0;0;1.000000;0.000000;1;0;0;0;35;0.0288125
22;14;27;4;1;4;64;LocalExchangeSinkOperator;0.02975;0.000;0.111;0.008;540.520;0.111;4;0;4;0;4;128;0;128;1.000000;1.000000;32.000000;32.000000;0.999780;0;16;4;4;0;0;0;0;0;0;0;0;0;0;0.000000;0.000000;1;0;1;0;28;0.02975
22;14;28;4;2;64;64;LocalExchangeSourceOperator;0.0393437;0.168;1.030;1.320;0.000;1.030;4;0;4;0;4;128;0;128;1.000000;1.000000;32.000000;32.000000;0.000000;4;324;388;64;0;0;0;0;0;0;0;0;0;0;1.000000;0.000000;1;0;1;0;26;0.0393437
22;14;29;4;1;4;64;NestedLoopJoinBuild;0.461;0.013;0.061;1.770;0.000;0.061;0;0;4;0;0;128;0;0;0.000000;0.000000;32.000000;0.000000;0.000000;4;20;24;4;0;0;0;0;0;0;0;0;0;0;1.000000;0.000000;1;0;0;1;27;0.461
22;14;30;4;0;64;64;TableScanOperator;32.6585;0.000;2090.000;0.147;0.000;2090.000;15000000;0;15000000;15000000;15000000;814497275;544695161;814497275;1.000000;1.000000;54.299818;54.299818;0.000000;0;4573;64;64;10437376;132961792;0;0;0;0;0;0;0;0;0.000000;0.000000;0;1;0;0;;32.6585
22;14;31;4;0;64;64;FilterProject;18.0928;3.900;1150.000;4.040;0.000;1150.000;15000000;0;15000000;15000000;4197336;0;544695161;154414141;0.279822;0.000000;0.000000;36.788606;0.000000;1503;3134;1695;64;248832;4781312;0;0;0;0;0;0;0;0;9980.039920;39713701113.545975;1;0;0;0;30;18.0928
22;14;32;4;0;64;64;NestedLoopJoinProbe;1.43766;71.920;15.970;4.120;8670.000;15.970;0;0;4197336;0;4197336;154414141;0;227905860;1.000000;1.475939;36.788606;54.297740;0.989499;1503;3198;1759;64;0;0;0;0;0;0;0;0;0;0;2792.638723;3110491517.906072;1;0;0;1;31;1.43766
22;14;33;4;0;64;64;FilterProject;2.47344;3.880;149.590;4.830;0.000;149.590;4197336;0;4197336;0;1907896;227905860;0;103586856;0.454549;0.454516;54.297740;54.293764;0.000000;1503;3329;1890;64;13312;249600;0;0;0;0;0;0;0;0;2792.638723;3110491517.906072;1;0;0;0;32;2.47344
22;14;34;4;0;64;64;PartitionedOutput;5.87781;111.350;259.640;5.190;0.000;259.640;1907896;0;1907896;0;1907896;103586856;0;66796880;1.000000;0.644839;54.293764;35.010755;0.000000;1503;1890;1954;64;4354048;69033984;0;0;0;0;0;0;0;0;1269.391883;642760931.147160;1;0;0;0;33;5.87781
22;14;35;4;2;64;64;ExchangeOperator;0.00701563;0.000;0.301;0.148;8590.000;0.301;4;0;4;4;4;128;208;128;1.000000;1.000000;32.000000;32.000000;0.999948;0;68;64;64;128;512;0;0;0;0;0;0;0;0;0.000000;0.000000;1;0;1;0;42;0.00701563
22;14;36;5;1;16;64;ExchangeOperator;0.0688125;0.000;1.065;0.036;2102.856;5.784;64;0;64;64;64;2304;5932;2304;1.000000;1.000000;36.000000;36.000000;0.999477;0;35;16;16;2432;7680;0;0;0;0;0;0;0;0;0.000000;0.000000;1;0;1;0;46;0.0688125
22;14;37;5;1;16;64;FilterProject;0.091375;0.060;0.768;0.633;0.000;1.347;64;0;64;0;64;2304;0;2304;1.000000;1.000000;36.000000;36.000000;0.000000;19;191;188;16;0;0;0;0;0;0;0;0;0;0;3.368421;204.232687;1;0;0;0;36;0.091375
22;14;38;5;0;1;64;LocalExchangeSinkOperator;0.232;0.000;0.230;0.002;132.787;0.184;64;0;64;0;64;2304;0;2304;1.000000;1.000000;36.000000;36.000000;0.998255;0;38;1;1;0;0;0;0;0;0;0;0;0;0;0.000000;0.000000;1;0;1;0;39;0.232
22;14;39;5;1;16;64;LocalExchangeSourceOperator;0.141375;0.858;0.669;0.734;0.000;1.511;64;0;64;0;64;2304;0;2304;1.000000;1.000000;36.000000;36.000000;0.000000;19;188;204;16;0;0;0;0;0;0;0;0;0;0;3.368421;204.232687;1;0;1;0;37;0.141375
22;14;40;5;0;1;64;Aggregation;0.403;0.166;0.127;0.110;0.000;0.331;64;0;64;0;1;2304;0;32;0.015625;0.013889;36.000000;32.000000;0.000000;19;40;40;1;66176;0;0;0;0;0;0;0;0;0;3.368421;204.232687;1;0;0;0;38;0.403
22;14;41;5;0;1;64;EnforceSingleRow;0.136;0.003;0.066;0.067;0.000;0.243;1;0;1;0;1;32;0;32;1.000000;1.000000;32.000000;32.000000;0.000000;1;23;23;1;0;0;0;0;0;0;0;0;0;0;1.000000;0.000000;1;0;0;0;40;0.136
22;14;42;5;0;1;64;PartitionedOutput;0.268;0.041;0.160;0.066;0.000;0.155;1;0;1;0;1;32;0;52;1.000000;1.625000;32.000000;52.000000;0.000000;1;23;24;1;16896;8192;0;0;0;0;0;0;0;0;1.000000;0.000000;1;0;0;0;41;0.268
22;14;43;6;0;64;64;TableScanOperator;11.4211;0.000;730.700;0.248;73.210;730.700;13636094;0;13636094;15000000;13636094;662341717;424687793;662341717;1.000000;1.000000;48.572686;48.572686;0.091039;0;3114;64;64;9965824;81192576;0;0;0;0;0;0;0;0;0.000000;0.000000;0;1;0;0;;11.4211
22;14;44;6;0;64;64;FilterProject;17.4755;3.800;1110.000;4.630;0.000;1110.000;13636094;0;13636094;15000000;3815820;147311681;424687793;41221713;0.279832;0.279827;10.803070;10.802845;0.000000;1503;3178;1739;64;250368;4807680;0;0;0;0;0;0;0;0;9072.584165;31842323491.058620;1;0;0;0;43;17.4755
22;14;45;6;0;64;64;PartialAggregation;0.429844;15.360;7.010;5.140;0.000;7.010;3815820;0;3815820;0;64;41221713;0;5504;0.000017;0.000134;10.802845;86.000000;0.000000;1503;1803;1803;64;66304;0;0;0;0;0;0;0;0;0;2538.802395;2493135892.738730;1;0;0;0;44;0.429844
22;14;46;6;0;64;64;PartitionedOutput;0.330625;1.250;18.040;1.870;0.000;18.040;64;0;64;0;64;5504;0;5932;1.000000;1.077762;86.000000;92.687500;0.000000;64;364;428;64;17600;524288;0;0;0;0;0;0;0;0;1.000000;15.000000;1;0;0;0;45;0.330625
22;14;47;7;0;64;64;TableScanOperator;73.5963;0.000;4710.000;0.166;301.320;4710.000;150000000;0;150000000;150000000;150000000;1472961624;1296536782;1472961624;1.000000;1.000000;9.819744;9.819744;0.060126;0;30253;64;64;47052032;125074816;0;0;0;0;0;0;0;0;0.000000;0.000000;0;1;0;0;;73.5963
22;14;48;7;0;64;64;PartialAggregation;209.158;12790.000;558.960;37.170;0.000;558.960;150000000;0;150000000;0;149957296;0;0;68718692;0.999715;0.000000;0.000000;0.458255;0.000000;15071;30317;15310;64;4964352;0;0;0;0;0;0;0;0;0;9952.889656;377186075306.109985;1;0;0;0;47;209.158
22;14;49;7;0;64;64;PartitionedOutput;91.7242;3530.000;2300.000;40.350;16610.000;2300.000;149957296;0;149957296;0;149957296;68718692;0;1200364172;1.000000;17.467797;0.458255;8.004707;0.738867;15071;16191;16255;64;6678016;200409088;0;0;0;0;0;0;0;0;9950.056134;376973663232.319458;1;0;0;0;48;91.7242
2;15;0;0;0;1;64;MergeOperator;74.97;0.000;74.970;0.000;673.040;0.000;47403;0;47403;47403;47403;9003969;8626785;9003969;1.000000;1.000000;189.945130;189.945130;0.899774;0;12;0;1;8133542;0;0;0;0;0;0;0;0;0;0.000000;0.000000;1;0;1;0;14;74.97
